Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
109,5/10/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.051666667,34.91666667,189.7233333,327.2933333
109,5/12/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.531666667,33.76,194.93,400.9933333
109,14-05-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.17,32.30166667,195.5866667,400.1166667
109,19-05-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.21,34.37833333,201.41,411.6566667
109,21-05-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.221666667,33.69,204.6866667,415.8966667
109,25-05-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.578333333,32.12166667,188.4333333,396.1866667
109,28-05-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.963333333,35.19833333,192.5166667,402.96
109,6/2/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.711666667,32.965,190.3333333,391.9066667
109,6/10/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.135,33.965,198.5633333,410.57
109,14-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.05,32.36833333,192.4833333,396.6933333
109,17-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.72,33.325,193.8833333,394.88
109,21-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.2,33.3625,180.475,389.77
109,23-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.56,32.32833333,179.3766667,372.6633333
109,25-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.656666667,33.40166667,187.5966667,376.43
109,30-06-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.983333333,34.99666667,184.6366667,371.6166667
109,8/3/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.285,30.89333333,152.25,316.84
109,8/9/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.236666667,30.17166667,163.3966667,332.9266667
109,8/11/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.345,29.74,155.8033333,320.44
109,13-08-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.546666667,31.10166667,163.9633333,333.37
109,18-08-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.955,33.07,188.445,428.52
109,24-08-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.57,29.685,128.71,275.31
109,26-08-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.6275,27.6025,133.12,276.855
109,9/3/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.131666667,31.25,149.5433333,309.53
109,9/9/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.605,29.485,158.095,321.655
109,15-09-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.326666667,27.88833333,146.6,308.7666667
109,20-09-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.353333333,30.24333333,152.4066667,309.8333333
109,22-09-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.073333333,30.58833333,149.3233333,304.96
109,24-09-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.74,31.642,141.66,297.28
109,10/4/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.181666667,30.48666667,151.5066667,311.3233333
109,19-10-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.1075,34.0625,162.845,331.915
109,21-10-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.695,31.79833333,153.7,317.65
109,25-10-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.638333333,34.01333333,159.9266667,325.3966667
109,27-10-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.61,35.70666667,161.8966667,334.12
109,11/2/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.781666667,36.035,159.1633333,333.3366667
109,11/9/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.315,35.525,185.78,377.34
109,11/11/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.7,31.64,199.745,409.435
109,15-11-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.748333333,31.965,180.75,375.9833333
109,18-11-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.485,29.755,183.135,373.27
109,22-11-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.583333333,29.67166667,183.8333333,374.2233333
109,24-11-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.728333333,32.38333333,184.7366667,385.3433333
109,26-11-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.99,33.065,181.4433333,371.6266667
109,12/2/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.541666667,34.66833333,195.0466667,401.9633333
109,12/9/2010,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.221666667,33.43666667,182.4633333,374.7233333
109,13-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.995,34.0625,190.035,388.15
109,15-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.991666667,32.28333333,196.3866667,400.3266667
109,20-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.94,30.22833333,188.13,385.8633333
109,22-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.148333333,32.96333333,210.1366667,424.5333333
109,28-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.366666667,33.57666667,196.9466667,404.13
109,31-12-10,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.62,33.57,201.62,410.69
113,1/4/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.975,42.755,238.26,491.71
113,1/6/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.906666667,36.75666667,236.8633333,524.1766667
113,1/8/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.753333333,38.415,242.7066667,496.49
113,13-01-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.97,37.71833333,238.5666667,485.7033333
113,15-01-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.271666667,38.845,230.76,477.7766667
113,21-01-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.218333333,39.12666667,239.0066667,491.53
113,25-01-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.066666667,41.115,227.7266667,474.2466667
113,28-01-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.513333333,36.31166667,231.64,470.55
113,2/2/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,10.275,41.18,240.0933333,497.86
113,2/4/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.156666667,36.12,231.4466667,471.58
113,2/8/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.228333333,37.76,232.81,472.3833333
113,2/11/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.178333333,37.79166667,225.52,465.57
113,16-02-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.248333333,39.854,224.48,466.19
113,22-02-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.456666667,38.81,232.57,479.89
113,24-02-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.92,42.18333333,234.3733333,485.9466667
113,26-02-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.86,34.36,234.1666667,473.8433333
113,3/3/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.81,36.83833333,218.9933333,449.1566667
113,3/5/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.333333333,37.58,229.8433333,473.7933333
113,3/9/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.305,34.01,229.7733333,467.7866667
113,3/12/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.81,36.83833333,218.9933333,449.1566667
113,18-03-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.801666667,40.275,223.4633333,468.79
113,25-03-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.876666667,37.87666667,227.0533333,468.1033333
113,4/5/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.451666667,41.3,222.8666667,458.9066667
113,4/7/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.718333333,36.11166667,222.3,458.44
113,4/9/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.22,35.66,217.65,447.76
113,15-04-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.818333333,37.34666667,225.7133333,462.69
113,19-04-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.04,37.70166667,221.19,451.1366667
113,23-04-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.98,48.82166667,221.0166667,458.2166667
113,27-04-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.916666667,39.18666667,212.1233333,435.6
113,29-04-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.76,32.56166667,208.7866667,431.6233333
113,5/4/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.565,39.24833333,219.4766667,450.9733333
113,5/6/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.711666667,36.45333333,221.9566667,454.62
113,5/10/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.056666667,36.25833333,202.2,416.9333333
113,13-05-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.066666667,35.97833333,207.2466667,424.9066667
113,17-05-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.093333333,37.56166667,226.91,464.3033333
113,21-05-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.628333333,35.50833333,199.5333333,412.52
113,25-05-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.211666667,38.33666667,214.9,469.9566667
113,28-05-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.88,35.26166667,212.8066667,436.33
113,7/2/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.07,37.68833333,222.4766667,452.6333333
113,7/6/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.765,35.5425,200.18,412.14
113,7/8/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.835,34.58333333,208.9333333,392.8866667
113,13-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.016666667,34.81333333,216.3666667,437.83
113,15-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.403333333,35.75166667,189.39,396.33
113,21-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.058333333,34.255,173.0266667,361.0266667
113,23-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.701666667,32.715,152.4533333,311.9866667
113,27-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,6.845,32.0825,167.595,349.355
113,29-07-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,6.8525,31.945,150.135,306.905
113,8/3/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.968333333,34.14166667,166.7533333,339.6366667
113,8/5/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.146666667,32.765,173.3466667,357.1466667
113,8/9/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.846666667,33.115,158.05,324.9933333
113,8/12/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.203333333,32.04166667,153.1133333,322.66
113,16-08-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.871666667,32.35333333,179.57,365.47
113,20-08-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.1225,32.92,187.22,385.995
113,24-08-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.4875,31.765,156.35,324.7
113,26-08-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.903333333,31.34166667,173.18,352.3866667
113,30-08-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.518333333,32.06833333,155.6433333,324.45
113,10/4/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.1,33.39,171.85,347.43
113,10/6/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.84,33.1025,151.89,296.345
113,10/8/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.31,29.93,162.735,341.405
113,27-10-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.913333333,31.83166667,162.9266667,331.7166667
113,29-10-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.07,34.435,188.25,385.7966667
113,11/2/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.493333333,36.765,185.9566667,369.75
113,11/7/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,10.08666667,39.40833333,198.9033333,412.86
113,11/9/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.48,38.72166667,208.7066667,425.3333333
113,11/12/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.618333333,34.36166667,204.7066667,426.4
113,16-11-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.691666667,36.30833333,166.3533333,338.7033333
113,22-11-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.943333333,36.06833333,203.5233333,417.8233333
113,24-11-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.905,36.11666667,197.7933333,405.0166667
113,26-11-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.82,31.64333333,192.8466667,401.7833333
113,30-11-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.176666667,33.79166667,203.87,415.4433333
113,12/2/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,10.28,38.545,225.41,422.0833333
113,12/7/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.465,33.5425,204.21,418.33
113,12/9/2010,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.571666667,30.495,196.3766667,402.89
113,14-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.33,36.005,216.86,443.8966667
113,16-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.58,32.845,184.86,378.0866667
113,22-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.476666667,36.71833333,208.1333333,426.7333333
113,24-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.216666667,37.25333333,213.7233333,442.69
113,28-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,9.333333333,34.27333333,198.1033333,414.0766667
113,30-12-10,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.866666667,35.59833333,211.83,441.57
397,1/7/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.566666667,38.70333333,231.99,479.91
397,1/11/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.68,36.63833333,237.08,490.42
397,13-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.015,38.16333333,225.4933333,465.3733333
397,18-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.853333333,35.78,232.4733333,473.55
397,20-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.731666667,34.515,227.4133333,466.4733333
397,22-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.125,37.38333333,234.6866667,484.3766667
397,27-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.66,34.705,221.3433333,464.51
397,29-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.71,36.94,219.8766667,455.82
397,2/3/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.17,37.84166667,219.8733333,452.7733333
397,2/5/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.928333333,36.855,213.7833333,449.3933333
397,2/9/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.235,36.51833333,225.6733333,458.9833333
397,2/11/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.555,38.44833333,226.12,467.1933333
397,17-02-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.806666667,36.57333333,225.6133333,463.1866667
397,19-02-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.583333333,34.21333333,218.83,455.5966667
397,23-02-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.391666667,40.79833333,262.12,484.1533333
397,3/4/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.75,35.66833333,220.2933333,452.5966667
397,3/8/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.545,36.18,216.6666667,445.3866667
397,3/10/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.655,36.34666667,224.5666667,463.0333333
397,3/12/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0575,40.5825,NA,NA
397,19-03-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.608333333,35.35666667,232.9166667,475.8366667
397,23-03-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.49,34.795,224.3433333,457.5266667
397,26-03-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.641666667,38.51833333,221.95,443.5833333
397,30-03-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.846666667,37.31833333,214.5,437.4666667
397,4/6/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.831666667,35.57333333,210.6933333,432.78
397,4/8/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.785,35.88333333,303.9666667,365.1866667
