Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
14/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.4,36.7,209,440
18/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.9,34.5,206,425
20/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,35.9,212,447
26/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.2,36,205,427
29/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.6,36.8,210,442
6/1/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.5,35.4,187,425
6/3/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,35.1,199,429
6/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8,34.1,205,425
6/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,36.7,207,438
6/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.3,35.3,196,420
16/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,35.5,198,425
18/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,NA,NA,NA,NA
24/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,NA,NA,NA,NA
29/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,36.5,199,408
7/1/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.5,34.4,182,372
7/3/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.9,37.5,179,388
7/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.6,32.1,177,370
13/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.6,34,178,367
15/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.6,32.7,174,365
17/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.7,32.3,178,375
21/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.2,32.7,150,315
27/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.1,32.2,162,286
8/3/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.3,33.2,162,332
8/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.4,32.3,140,320
8/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.6,28.9,164,340
13/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.1,33.1,156,320
18/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.8,30.3,141,297
20/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.9,33.2,153,315
24/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.8,33.2,156,326
28/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.9,31.8,154,319
9/2/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.4,32.4,158,323
9/4/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.4,32.6,158,324
9/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.4,29.9,135,304
9/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.7,34,141,299
15/9/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.7,35.7,145,304
17/9/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.4,34.6,158,325
22/9/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,6.9,32.8,169,348
29/9/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.5,36,160,333
10/1/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.1,35.9,157,324
10/6/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.2,35.7,140,293
10/8/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.5,35.2,158,327
14/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7,35.4,160,336
16/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.6,36.6,171,362
21/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.1,37.9,178,369
23/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.2,38.8,188,400
29/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.5,36.5,184,388
11/3/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.7,39.1,195,400
11/5/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.4,39.3,196,420
11/9/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.2,38.1,190,400
11/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.4,38.4,193,403
16/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.6,38.2,207,432
18/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.6,38.3,198,413
20/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,7.9,37.2,194,405
26/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.7,38.6,197,412
30/11/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9,38,203,422
12/1/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9.3,40.1,214,441
12/3/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9,39.4,201,422
12/7/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9.2,39.1,213,441
12/10/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.5,39.1,215,440
14/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9.3,39.5,210,440
16/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8.7,38.2,228,467
18/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,9.1,39,215,446
24/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8,37.7,213,437
30/12/2009,Uttar Pradesh,Lucknow,Chandganj  Nagar,Residential and others,8,38.9,218,446
1/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9,34.9,224,477
1/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.6,40.8,208,456
1/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,NA,NA,168,371
14/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,36.3,235,484
19/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.4,34.6,227,465
22/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.4,38.8,221,474
28/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,NA,NA,NA,NA
30/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9,39.3,231,484
2/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.3,35.4,222,467
2/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.6,34.1,200,427
2/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,35.3,233,480
13/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,34.8,214,449
18/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.5,35.7,230,467
20/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,34.8,227,467
25/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.9,35.8,223,457
3/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.2,38.1,221,471
3/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.4,34,213,438
13/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,35.5,221,467
17/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,36,210,455
20/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,32.9,230,473
24/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.1,35,198,416
26/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.5,36.5,214,442
30/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,35.7,207,469
4/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.5,34.3,212,450
13/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,34.7,178,387
16/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,35.4,214,452
20/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,35.1,200,415
23/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.6,33.5,194,407
28/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,35.5,185,416
30/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.7,33.5,218,450
5/1/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,33.9,204,433
5/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.5,33.4,206,439
5/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,32.6,202,418
14/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.7,35.7,202,417
19/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,34.8,195,404
21/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.6,35.4,189,405
25/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,34.1,198,413
27/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,34.6,198,419
6/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.3,34.9,196,426
6/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,34.1,186,405
6/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.3,33.1,210,437
6/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,35.3,196,402
17/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.4,34,196,417
19/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.9,35.5,189,396
23/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,35.6,164,380
25/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.1,34.5,189,396
30/6/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.6,31.8,186,388
7/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.3,33.1,181,386
7/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,35.2,165,355
13/7/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.4,33.9,177,372
15/7/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,33.4,180,380
20/7/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.2,31.8,169,357
22/7/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7,33,157,347
28/7/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.1,31.2,156,327
8/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.2,31,162,343
8/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,35,159,335
13/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,33.6,158,334
18/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.4,29.8,156,318
21/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,33,158,329
25/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7,31.1,159,328
27/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,33.8,143,301
31/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,33.2,150,318
9/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7,32.1,151,319
9/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.1,33.2,134,292
9/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,NA,NA,NA,NA
15/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,6,30.5,145,309
19/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.6,32.5,137,283
23/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7,33.9,160,328
30/9/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.4,36,160,331
10/5/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.1,30.9,152,316
10/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.7,37.3,159,326
14/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.5,33.4,150,310
16/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9,35,139,319
22/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,31.8,156,327
26/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.8,35.1,163,348
28/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.7,36,160,332
30/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.1,41.8,194,400
11/3/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8,36,170,375
11/4/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,7.7,34.1,194,411
11/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.1,36.6,190,386
11/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.4,35.8,206,426
16/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.3,35.4,201,414
19/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,37.3,183,411
23/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.6,35.2,195,401
25/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,NA,NA,NA,NA
27/11/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.3,39.1,212,435
12/2/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.1,34.8,205,439
12/8/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.1,37.5,195,411
12/10/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.3,37.9,222,459
14/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.7,37.2,220,453
17/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,9.1,36.2,222,466
21/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.8,36.1,214,432
23/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.9,33.9,228,466
29/12/2009,Uttar Pradesh,Lucknow,Kapoor Hotel,Residential and others,8.3,37.4,215,448
1/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.8,35.7,204,453
1/8/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,36.9,232,480
1/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.2,36.9,206,438
13/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8,36.6,227,474
16/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.8,35.1,220,450
21/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,36.5,216,455
23/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9.4,37,222,461
29/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,36.7,236,485
2/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9.5,37.5,224,465
2/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.5,36.8,216,457
2/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9.1,37,223,471
16/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.1,34.1,214,446
18/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.5,37.5,211,440
24/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.8,37.5,219,453
3/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,35.6,216,456
3/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.5,39,221,467
3/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.4,36.4,207,439
18/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.7,35.3,202,425
20/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.5,37.8,204,436
23/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.2,35.1,214,446
25/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.6,36.9,217,458
31/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.9,37.8,199,446
4/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.6,34,213,448
4/8/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.4,34.9,185,420
15/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,36.4,201,425
21/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.1,35.1,197,411
23/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.3,36.2,201,444
29/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,34.3,205,433
5/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.2,36.1,191,431
5/11/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.4,37.6,198,427
15/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.2,34.1,186,398
19/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.1,35.9,217,455
22/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.2,34.7,209,445
28/5/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.7,35.9,194,418
6/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8,34.5,192,412
6/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,36.5,200,413
6/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.1,33.1,198,422
15/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,36.1,192,404
17/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.7,34.5,194,418
22/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8,34,201,410
25/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.6,37,173,362
30/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.4,33.4,189,393
7/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.7,32.9,178,370
7/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,35.5,182,379
7/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.8,35.1,185,397
16/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,35,157,362
20/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.3,32.8,145,329
23/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.3,32.2,168,363
29/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.4,32.5,142,325
8/3/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.5,30.1,160,335
8/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.5,33.5,155,334
8/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.5,32,160,341
19/8/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,6.6,35.4,149,324
21/8/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,6.2,31.7,140,299
26/8/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.5,29.8,151,312
9/2/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.1,32.8,159,337
9/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,6.8,34.6,150,319
9/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,6,30.4,141,302
16/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,NA,NA,137,302
19/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7,35.1,156,318
24/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,NA,NA,NA,NA
10/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7,30.3,149,306
10/7/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,6.4,33.2,152,320
13/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.5,34.1,148,315
20/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.9,35.8,152,346
22/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.6,38.7,174,375
27/10/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.6,33.2,183,380
11/6/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.7,35.4,196,403
11/11/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.2,36.8,197,419
17/11/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.1,37.4,183,420
24/11/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,7.9,35.9,199,423
26/11/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.6,39,197,408
12/1/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9,36.4,207,431
12/4/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.7,38.5,201,420
12/9/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.6,37.7,202,417
15/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.6,38.2,219,454
17/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,8.3,38.4,202,420
22/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9.1,34.4,223,462
31/12/2009,Uttar Pradesh,Lucknow,Mahanagar,Residential and others,9,38.4,218,447
1/7/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10,45.3,137,805
24/1/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,11.1,47.4,129,817
2/2/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.5,48.8,112,807
2/11/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10,49,126,811
13/2/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10.6,46.6,126,821
20/2/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10.8,47.5,129,808
3/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10,46.8,121,774
17/3/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10,50.4,127,800
26/3/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.8,47.4,127,739
4/4/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,11.4,47.1,117,711
24/4/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,11.1,49,122,753
5/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,11,40.9,109,690
15/5/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10.7,38.9,115,690
18/5/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10.8,38.7,117,713
6/1/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,8.9,44.7,114,666
6/3/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.1,38,117,716
6/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.8,35.1,115,718
6/12/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.1,35.2,110,704
15/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.8,35.5,116,687
19/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,8.3,35.3,114,644
22/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.6,34.9,116,626
24/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,9.9,41.3,111,640
26/6/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,10.4,43.4,115,628
7/9/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,7.2,43.2,138,553
15/7/2009,Uttar Pradesh,Meerut,Begum Bridge,Residential and others,6.3,30.5,123,567
