Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
400,31-07-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,22,79,NA
400,8/3/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,22,105,NA
400,8/7/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,21,80,NA
400,8/10/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,23,106,NA
400,14-08-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,81,NA
400,17-08-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,21,84,NA
400,21-08-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,20,72,NA
400,24-08-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,22,81,NA
400,28-08-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,79,NA
400,9/4/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,25,98,NA
400,9/7/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,25,115,NA
400,9/11/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,28,148,NA
400,14-09-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,30,161,NA
400,18-09-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,26,138,NA
400,25-09-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,30,169,NA
400,10/2/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,31,333,NA
400,10/5/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,29,243,NA
400,10/9/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,34,365,NA
400,16-10-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,433,NA
400,19-10-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,30,316,NA
400,23-10-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,374,NA
400,30-10-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,334,NA
400,11/3/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,450,NA
400,11/6/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,344,NA
400,11/9/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,33,354,NA
400,13-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,31,352,NA
400,16-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,31,312,NA
400,20-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,32,344,NA
400,23-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,32,349,NA
400,27-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,32,328,NA
400,30-11-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,308,NA
400,12/4/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,35,367,NA
400,12/11/2013,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,455,NA
400,14-12-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,417,NA
400,18-12-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,442,NA
400,21-12-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,350,NA
400,25-12-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,468,NA
400,28-12-13,Uttar Pradesh,Firozabad,"Tilak Nagar, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,338,NA
401,1/3/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,295,NA
401,1/7/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,36,246,NA
401,1/10/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,240,NA
401,14-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,32,201,NA
401,17-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,294,NA
401,21-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,33,232,NA
401,24-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,207,NA
401,28-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,294,NA
401,30-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,33,190,NA
401,31-01-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,321,NA
401,2/4/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,33,332,NA
401,2/7/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,33,226,NA
401,2/11/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,32,255,NA
401,14-02-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,31,194,NA
401,18-02-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,219,NA
401,21-02-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,32,159,NA
401,25-02-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,33,148,NA
401,28-02-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,32,148,NA
401,3/4/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,178,NA
401,3/7/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,222,NA
401,3/11/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,34,201,NA
401,14-03-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,164,NA
401,18-03-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,225,NA
401,21-03-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,31,225,NA
401,25-03-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,246,NA
401,28-03-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,206,NA
401,4/1/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,240,NA
401,4/4/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,35,217,NA
401,4/8/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,36,187,NA
401,4/11/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,307,NA
401,15-04-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,298,NA
401,18-04-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,34,271,NA
401,22-04-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,243,NA
401,25-04-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,262,NA
401,29-04-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,254,NA
401,5/2/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,31,291,NA
401,5/6/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,34,289,NA
401,5/9/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,30,294,NA
401,13-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,35,270,NA
401,16-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,34,262,NA
401,20-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,32,261,NA
401,23-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,34,290,NA
401,27-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,35,268,NA
401,30-05-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,38,268,NA
401,6/3/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,29,171,NA
401,6/6/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,30,186,NA
401,6/10/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,28,170,NA
401,13-06-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,28,169,NA
401,17-06-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,30,136,NA
401,20-06-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,30,145,NA
401,24-06-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,29,152,NA
401,27-06-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,151,NA
401,7/1/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,27,104,NA
401,7/4/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,25,91,NA
401,7/8/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,25,110,NA
401,7/11/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,24,94,NA
401,15-07-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,24,82,NA
401,18-07-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,23,97,NA
401,22-07-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,80,NA
401,25-07-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,87,NA
401,29-07-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,85,NA
401,8/1/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,24,113,NA
401,8/5/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,104,NA
401,8/8/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,24,70,NA
401,8/12/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,23,73,NA
401,15-08-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,87,NA
401,19-08-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,23,83,NA
401,22-08-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,22,112,NA
401,26-08-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,22,77,NA
401,9/2/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,26,171,NA
401,9/5/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,26,130,NA
401,9/9/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,27,115,NA
401,9/12/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,25,128,NA
401,16-09-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,24,141,NA
401,19-09-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,25,130,NA
401,23-09-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,28,186,NA
401,26-09-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,27,168,NA
401,10/3/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,29,328,NA
401,10/7/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,304,NA
401,10/11/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,371,NA
401,18-10-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,35,371,NA
401,25-10-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,35,395,NA
401,28-10-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,35,413,NA
401,11/3/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,31,346,NA
401,11/7/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,463,NA
401,14-11-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,34,385,NA
401,18-11-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,33,368,NA
401,21-11-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,32,394,NA
401,25-11-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,33,367,NA
401,12/2/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,36,346,NA
401,12/5/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,35,370,NA
401,12/9/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,36,403,NA
401,12/12/2013,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,305,NA
401,16-12-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,413,NA
401,19-12-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,34,389,NA
401,23-12-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,405,NA
401,26-12-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,368,NA
401,30-12-13,Uttar Pradesh,Firozabad,"Raza ka Tal, Firozabad",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",97,97,97,NA
140,1/3/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,26,35,154,NA
140,1/7/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,16,24,114,NA
140,1/10/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,20,30,140,NA
140,14-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,23,33,135,NA
140,17-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,10,18,88,NA
140,21-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,23,34,134,NA
140,24-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,26,37,167,NA
140,28-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,19,26,106,NA
140,31-01-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,25,38,144,NA
140,2/7/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,16,24,171,NA
140,2/11/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,18,25,122,NA
140,14-02-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,22,29,142,NA
140,18-02-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,20,29,154,NA
140,21-02-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,21,25,153,NA
140,23-02-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,21,35,119,NA
140,28-02-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,17,31,132,NA
140,3/4/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,18,22,137,NA
140,3/7/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,19,24,143,NA
140,3/11/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,17,25,114,NA
140,14-03-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,15,26,90,NA
140,18-03-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,16,29,139,NA
140,21-03-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,18,25,131,NA
140,25-03-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,20,32,156,NA
140,28-03-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,17,30,49,NA
140,4/1/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,19,20,133,NA
140,4/4/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,16,23,137,NA
140,4/8/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,20,21,119,NA
140,4/11/2013,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,17,21,130,NA
140,15-04-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,15,31,108,NA
140,18-04-13,Uttar Pradesh,Gajraula,"Raunaq Auto Ltd, J.P. Nagar, Gajraula",Uttar Pradesh State Pollution Control Board,Industrial Area,13,18,117,NA
