Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
721,24/01/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,5,106,NA
721,25/01/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,5,104,NA
721,2/2/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,18,114,NA
721,2/3/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,124,NA
721,2/11/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,100,NA
721,2/12/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,111,NA
721,16/02/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,10,87,NA
721,17/02/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,107,NA
721,25/02/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,104,NA
721,26/02/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,103,NA
721,3/2/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,109,NA
721,3/3/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,12,90,NA
721,3/11/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,7,132,NA
721,3/12/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,8,140,NA
721,14/03/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,12,113,NA
721,15/03/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,178,NA
721,23/03/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,154,NA
721,24/03/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,18,100,NA
721,4/8/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,105,NA
721,4/9/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,92,NA
721,4/11/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,91,NA
721,20/04/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,89,NA
721,21/04/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,21,120,NA
721,29/04/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,18,120,NA
721,30/04/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,20,133,NA
721,5/2/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,17,143,NA
721,5/3/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,21,177,NA
721,5/11/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,210,NA
721,5/12/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,10,161,NA
721,20/05/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9,97,NA
721,21/05/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,104,NA
721,23/05/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,116,NA
721,24/05/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,120,NA
721,6/1/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,9,102,NA
721,6/2/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,10,80,NA
721,6/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,73,NA
721,6/11/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,14,89,NA
721,13/06/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,87,NA
721,14/06/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,65,NA
721,22/06/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,7,45,NA
721,23/06/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,8,34,NA
721,8/3/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9,64,NA
721,8/4/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,57,NA
721,8/12/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,10,51,NA
721,16/08/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,8,51,NA
721,24/08/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9,50,NA
721,25/08/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,7,58,NA
721,9/2/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,11,91,NA
721,9/3/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,88,NA
721,9/4/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,18,78,NA
721,9/6/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,86,NA
721,14/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,16,81,NA
721,15/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,13,86,NA
721,23/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,79,NA
721,24/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,12,93,NA
721,26/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,15,84,NA
721,27/09/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,17,79,NA
721,10/5/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,18,93,NA
721,14/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,21,84,NA
721,15/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,27,128,NA
721,17/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,19,102,NA
721,18/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,23,131,NA
721,26/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,36,194,NA
721,27/10/2011,Uttar Pradesh,Kanpur,"I.I.T. Campus, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,22,139,NA
722,1/7/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",48,8,253,NA
722,1/8/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",57,11,286,NA
722,1/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",50,13,436,NA
722,1/11/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",66,18,400,NA
722,19/01/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",65,53,364,NA
722,20/01/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",71,29,392,NA
722,28/01/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",75,20,274,NA
722,29/01/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",74,24,400,NA
722,31/01/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",52,35,334,NA
722,2/1/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",42,58,296,NA
722,2/9/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,35,215,NA
722,2/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",32,44,221,NA
722,14/02/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,63,275,NA
722,15/02/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,27,344,NA
722,23/02/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",28,56,330,NA
722,24/02/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,44,353,NA
722,3/4/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,32,311,NA
722,3/5/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",28,29,195,NA
722,3/7/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",34,32,243,NA
722,3/8/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",35,37,230,NA
722,16/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",25,65,237,NA
722,17/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",40,53,244,NA
722,25/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",44,33,198,NA
722,26/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",57,62,338,NA
722,28/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,38,180,NA
722,29/03/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,42,264,NA
722,4/6/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,22,239,NA
722,4/7/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,35,209,NA
722,15/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",23,53,265,NA
722,16/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",30,43,229,NA
722,18/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,20,226,NA
722,19/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",35,39,160,NA
722,27/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,55,193,NA
722,28/04/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,49,216,NA
722,5/6/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,29,184,NA
722,5/7/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,50,164,NA
722,5/9/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,46,262,NA
722,5/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",32,35,243,NA
722,18/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,36,211,NA
722,19/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,24,184,NA
722,27/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,30,176,NA
722,28/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,25,151,NA
722,30/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,26,216,NA
722,31/05/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,23,230,NA
722,6/8/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,24,205,NA
722,6/9/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,17,168,NA
722,17/06/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,49,148,NA
722,18/06/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,38,102,NA
722,20/06/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,29,104,NA
722,21/06/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,26,135,NA
722,29/06/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,14,80,NA
722,7/8/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,30,124,NA
722,7/9/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,29,81,NA
722,7/11/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,15,93,NA
722,7/12/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,28,90,NA
722,20/07/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,24,72,NA
722,21/07/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,20,75,NA
722,29/07/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,26,89,NA
722,30/07/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,19,72,NA
722,8/1/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",28,25,103,NA
722,8/2/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,27,90,NA
722,8/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,26,95,NA
722,8/11/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,26,66,NA
722,19/08/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",25,33,99,NA
722,20/08/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,35,118,NA
722,23/08/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,35,133,NA
722,9/1/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,35,174,NA
722,9/9/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,30,140,NA
722,9/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",35,33,166,NA
722,9/12/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",29,33,191,NA
722,13/09/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",31,43,135,NA
722,21/09/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",31,32,169,NA
722,22/09/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,31,184,NA
722,30/09/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",23,35,151,NA
722,10/1/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",48,39,211,NA
722,10/3/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",59,41,186,NA
722,10/4/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",44,44,220,NA
722,10/12/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",25,59,244,NA
722,13/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,49,292,NA
722,21/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",31,45,278,NA
722,22/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",34,60,293,NA
722,24/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",51,82,521,NA
722,25/10/2011,Uttar Pradesh,Kanpur,"Dada Nagar, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",51,65,428,NA
723,4/1/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,34,117,NA
723,4/2/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,24,150,NA
723,4/4/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,32,115,NA
723,4/5/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,39,171,NA
723,13/04/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,23,150,NA
723,14/04/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,30,123,NA
723,23/04/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,56,198,NA
723,25/04/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,24,173,NA
723,26/04/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,34,139,NA
723,5/4/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,21,214,NA
723,5/5/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,29,109,NA
723,13/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,26,178,NA
723,14/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,33,203,NA
723,16/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,20,160,NA
723,17/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,26,171,NA
723,25/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,30,173,NA
723,26/05/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,21,84,NA
723,6/3/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,39,220,NA
723,6/4/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,34,202,NA
723,6/6/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,23,239,NA
723,6/7/2011,Uttar Pradesh,Kanpur,"Ramadevi, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,10,134,NA
